prolificid,age,gender,lifesat_2,po_spectrum_scale_1,po_engaged_1,traits_1,traits_2,traits_3,traits_4,traits_5,traits_6,traits_7,traits_8,traits_9,traits_10,traits_11,traits_12,traits_13,traits_14,traits_15,traits_16,traits_17,traits_18,traits_19,traits_20,imagine_traits_1,imagine_traits_2,imagine_traits_3,imagine_traits_4,imagine_traits_5,imagine_traits_6,imagine_traits_7,imagine_traits_8,imagine_traits_9,imagine_traits_10,imagine_traits_11,imagine_traits_12,imagine_traits_13,imagine_traits_14,imagine_traits_15,imagine_traits_16,imagine_traits_17,imagine_traits_18,imagine_traits_19,imagine_traits_20,change_traits_1,values_1,values_2,values_3,values_4,values_5,values_6,values_7,values_8,values_9,values_10,values_11,values_12,values_13,values_14,values_15,values_16,values_17,values_18,values_19,values_20,values_21,values_22,values_23,values_24,values_25,values_26,values_27,values_28,imagine_values_1,imagine_values_2,imagine_values_3,imagine_values_4,imagine_values_5,imagine_values_6,imagine_values_7,imagine_values_8,imagine_values_9,imagine_values_10,imagine_values_11,imagine_values_12,imagine_values_13,imagine_values_14,imagine_values_15,imagine_values_16,imagine_values_17,imagine_values_18,imagine_values_19,imagine_values_20,imagine_values_21,imagine_values_22,imagine_values_23,imagine_values_24,imagine_values_25,imagine_values_26,imagine_values_27,imagine_values_28,change_values_1,goals_1,goals_2,goals_3,goals_4,goals_5,goal_importance_1,goal_importance_2,goal_importance_3,goal_importance_4,goal_importance_5,goal_length_1,goal_length_2,goal_length_3,goal_length_4,goal_length_5,goal_likelihood_6mo_1,goal_likelihood_6mo_2,goal_likelihood_6mo_3,goal_likelihood_6mo_4,goal_likelihood_6mo_5,goal_likelihood_5yr_1,goal_likelihood_5yr_2,goal_likelihood_5yr_3,goal_likelihood_5yr_4,goal_likelihood_5yr_5,goal_likelihood_ever_1,goal_likelihood_ever_2,goal_likelihood_ever_3,goal_likelihood_ever_4,goal_likelihood_ever_5,past_goals_1,past_goals_2,past_goals_3,past_goals_4,past_goals_5,past_goals_imp_1,past_goals_imp_1_TEXT,past_goals_imp_2,past_goals_imp_3,past_goals_imp_4,past_goals_imp_5,past_goals_reason_1,past_goals_reason_1_TEXT,past_goals_reason_2,past_goals_reason_3,past_goals_reason_4,past_goals_reason_5,change_goals_1,events_unrelated_1,events_unrelated_2,events_unrelated_3,unrelated_valence_1,unrelated_valence_2,unrelated_valence_3,unrelated_importance_1,unrelated_importance_2,unrelated_importance_3,unrelated_mem_1,unrelated_mem_2,unrelated_mem_3,events_related_1,events_related_2,events_related_3,related_valence_1,related_valence_2,related_valence_3,related_importance_1,related_importance_2,related_importance_3,related_mem_1,related_mem_2,related_mem_3,events_unrelated_1.1,events_unrelated_2.1,events_unrelated_3.1,events_related_1.1,events_related_2.1,events_related_3.1,prev_unr_1_valence_p_1,prev_unr_1_valence_c_1,prev_unr_1_imp_p_1,prev_unr_1_imp_c_1,prev_unr_2_valence_p_1,prev_unr_2_valence_c_1,prev_unr_2_imp_p_1,prev_unr_2_imp_c_1,prev_unr_3_valence_p_1,prev_unr_3_valence_c_1,prev_unr_3_imp_p_1,prev_unr_3_imp_c_1,prev_rel_1_valence_p_1,prev_rel_1_valence_c_1,prev_rel_1_imp_p_1,prev_rel_1_imp_c_1,prev_rel_2_valence_p_1,prev_rel_2_valence_c_1,prev_rel_2_imp_p_1,prev_rel_2_imp_c_1,prev_rel_event_3_1,prev_rel_3_valence_p_1,prev_rel_3_valence_c_1,prev_rel_3_imp_p_1
5ddef2e6929d5de6f1050f1c,59,1,6,100,9,2,6,3,6,5,6,5,4,6,7,2,1,4,4,1,2,4,3,2,1,8,5,3,5,4,5,5,2,5,6,8,1,2,2,8,2,3,1,1,1,2,0,5,2,0,0,1,1,0,0,0,7,7,0,0,7,5,7,4,7,7,2,0,0,7,0,0,1,0,7,5,4,2,1,1,2,5,6,6,6,6,6,6,7,5,7,3,6,7,3,1,1,7,1,1,1,1,1,Honor Christ,Share the Gospel,Teach faithfully,Care for my family.,Love my neighbor,7,7,7,7,7,since 1982,since 1982,since 1984,since 1987,since 1982,1,1,1,1,1,1,1,6,1,1,7,7,6,6,6,no,,,,,6,,,,,,3,,,,,,1,completed various home improvements,enjoyed special family time,had observation at work ,71,91,57,6,7,5,5,6,3,Trump has filed lawsuits,Recounts have occurred,Biden has begun to choose assistants,73,23,0,6,6,6,7,6,6,We are looking for a new pastor.,We have celebrated several birthdays.,A daughter has had health issues,I have read many news articles.,I have taught my students about the electoral process.,"I have discussed the race with others,",53,52,7,7,82,80,6,6,40,41,6,5,50,50,5,5,59,50,5,5,39,40,3,3
5df11e6cdc85350234932daa,37,2,9,0,9,5,6,5,7,7,7,7,6,7,7,1,1,1,4,1,1,1,1,1,1,4,5,4,6,6,6,6,5,6,6,1,1,1,3,1,8,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,6,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,7,1,1,6,2,1,1,1,1,1,1,1,1,Paying off student loan debt.,Paying off credit card debt.,Saving for retirement.,Purchasing a new house.,Purchasing a new car.,7,7,7,7,7,5 years,5 years,10 years,1 year,6 months,1,1,2,5,7,7,7,6,7,7,7,7,7,7,7,,,,,,3,,3,3,3,3,5,,5,5,5,5,1,I voted in the 2020 elections.,Attended a zoom birthday party.,Took a short road trip vacation.,95,100,100,7,7,7,6,7,7,Joe Biden won the 2020 Presidential Elections.,Trump is suing several states because he feels that mail in ballots are fraud.,Georgia finished the recount of ballots and Joe Biden still won.,100,0,100,7,1,7,7,1,6,Children began virtual schooling for the year.,Celebrated my 12 year wedding anniversary.,Celebrated my birthday.,Watched the Presidential debate.,Watched the Vice Presidential debate.,Attended a virtual event encourage people to vote.,50,85,7,7,100,100,7,7,100,100,7,7,90,95,7,7,35,90,6,7,100,100,7,7
5e1797da928b15062260e30e,69,1,3,50,6,6,5,5,6,5,5,5,2,6,5,1,2,3,3,3,2,1,1,2,4,6,4,5,6,5,4,3,2,6,3,1,1,3,2,2,2,1,1,1,1,2,6,7,5,0,7,0,5,0,0,0,0,0,0,0,5,5,4,1,2,7,7,0,0,7,7,2,5,0,5,7,5,1,7,1,5,1,1,1,1,1,1,1,6,5,5,1,2,7,7,1,1,7,7,2,7,1,1,Finding a supplemental income source ,160 lbs,More exercise,Better sleep,Less Sugar ,7,6,6,7,5,12 years,2.5 years,All my life,All my adult life,6 years,1,6,6,1,3,4,6,7,2,5,5,6,6,2,2,Successful domain sales ,165 lbs.,Extend mobile number to home phone,Hire lawyer ,Lubricate garage door,8,,7,9,8,8,4,,3,3,3,3,3,Grocery shopping,Video conference with lawyer,Visited Mother in law at nursing home.,41,71,80,4,6,6,1,6,2,Read about Trump's law suits ,Read about some Republicans telling Trump to give it up.,Read about how difficult the Biden transition is.,0,69,0,5,5,7,6,5,6,High winds causing red alerts in my city,Terrible Forrest fires in my state,Spike in COVID-19 cases in my county,Trump hospitalized for COVID-19,Trump rips off mask in white house after release,Trump refuses to debate Biden virtually,9,30,3,3,0,0,7,7,0,0,4,6,20,30,5,4,13,16,5,4,0,0,5,6
5dcc948ed9873592337ae827,59,2,9,90,8,6,6,6,7,7,7,7,6,7,6,1,1,1,5,1,1,1,1,1,1,5,5,5,6,6,6,6,5,6,6,1,1,1,3,1,3,1,2,1,1,4,7,4,0,0,7,0,0,0,0,0,0,0,0,0,5,7,7,4,4,7,7,0,0,2,4,0,5,4,7,4,1,1,7,1,1,1,1,1,1,1,1,1,5,7,7,3,4,7,7,1,1,4,4,1,5,2,1,sell current home,downsize into smaller home,retire,move out of IL,enjoy more time with family,7,7,7,7,7,2 years,1 years,5 years,5 years,10 years,5,5,1,1,4,7,7,7,7,7,7,7,7,7,7,daily goal- get through the day at work without getting sick,have a better attitude,,,,9,,9,3,3,3,4,,4,3,3,3,1,Work at location,remodeled home areas,spent time with daughter,50,80,100,7,5,7,7,7,7,I've become more accepting,Spat with liberal friends,I don't talk politics with husband anymore,100,29,85,7,7,7,7,7,7,Had home for sale and could not sell so just took it off market,adult daughter just lost job,refinished portions of kitchen,Someone stole out Trump sign in the yard,I don't talk politics with my spouse anymore,I talk about politics more with my daughter,0,0,7,7,0,0,7,7,100,71,7,7,0,0,5,5,19,19,5,5,100,100,7,7
5c9d2bed010c73001706aeaa,69,1,9,70,5,4,6,6,7,7,2,3,4,6,6,1,1,2,2,1,2,1,4,1,1,3,5,3,6,6,2,2,4,6,5,1,1,1,8,1,1,1,3,1,1,1,0,4,5,0,7,0,6,0,0,0,0,0,0,0,4,7,4,5,7,7,6,0,0,3,7,2,4,4,1,1,3,1,7,2,7,1,1,1,1,1,1,1,4,7,1,4,7,7,7,1,1,4,7,4,1,4,1,Not catch COVID-19,Travel again,,,,7,6,,,,Since February 2020,Since February 2020,,,,6,6,,,,7,7,,,,7,7,,,,,,,,,,,,,,,,,,,,,1,Walked every day,Zoom B'day party with family,Planted bulbs for spring,100,100,100,6,7,7,7,7,7,Georgia certifies Biden winner,GSA refuses to allow Biden to access transition funding,Trump refuses to concede,82,0,50,6,7,1,5,6,7,Trip to Vincennes,Week in Batesville RV park,Made profit in stock trades,no events,,,95,95,7,6,90,90,6,6,100,100,6,7,,,,,,,,,,,,
5df97abeabec5d6fcbbc764d,68,2,3,26,2,6,7,3,7,7,7,7,2,7,5,1,1,1,1,1,1,1,1,1,1,8,6,3,6,6,6,6,1,6,4,1,1,1,1,1,8,1,1,1,1,1,3,6,5,5,7,7,3,6,7,7,7,7,6,7,4,7,0,5,4,6,6,7,7,7,7,4,0,3,4,5,4,6,7,7,5,7,7,7,7,7,7,7,3,5,7,5,3,7,6,7,7,7,7,4,2,4,1,See Nick Cave in concert at least one more time,See my daughter graduate from college,Get to a baseball game (or 2 or 3 or more),"Help my daughter as much as possible (emotionally, financially, whatever)",,6,7,6,7,,"Since September 16, 2020, when the show got cancelled","Since 11/19/97, when she was born",Since 1956 when I was 4 years old and fell in love with baseball,Since 11/19/97,,1,7,5,7,,7,7,7,7,,7,7,7,7,,,,,,,,,,,,,,,,,,,1,Work,Watched two movies,Sold some stuff on eBay to clear some things out,40,70,80,7,2,4,7,7,7,The orange moron started some idiotic lawsuits,The orange moron went golfing,"Biden is trying to have a peaceful transition (you know, Democracy!) but the orange moron won't comply with the LAW",0,0,0,7,1,7,7,7,7,I had surgery four days ago (hence I'm a bit grumpy).,Have gotten help from daughter due to surgery,Learned that favorite harmonica player has to have surgery in about a week,Facebook friend constantly posts political crap,Worry about my daughter's future,President Moron said or did something moronic (no sense singling out which thing... there are too many of them),15,50,7,7,100,100,7,7,10,100,7,7,44,45,4,4,50,50,7,7,0,0,3,3
5c101f812a1a620001f04007,66,2,10,100,8,5,6,6,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,4,5,4,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,0,7,6,0,7,0,1,0,0,0,0,0,0,0,7,7,7,1,7,7,7,0,0,7,0,2,3,0,1,7,6,1,7,1,1,1,1,1,1,1,1,1,7,7,7,2,7,7,7,1,1,7,1,1,1,1,1,lose weight,move to another state,save money,get out of debt,get a new vehicle,7,7,7,7,7,2 years,10 years,10 years,3 years,1 year,7,1,7,7,1,7,7,7,7,7,7,7,7,7,7,pack for my vacation,,,,,9,,,,,,3,,,,,,1,Flew to Texas from Washington.,Visited relatives.,Shopped for things to bring home.,100,100,100,7,7,4,7,7,1,Recounts are going on in some states.,Voter fraud is being exposed.,Lawsuits are being set in motion.,100,100,100,7,7,7,6,7,6,Vacation to Texas,My birthday party,Quit smoking,Watched the debates,Spoke to people about the choices I have made,Supported a candidate financially,100,100,7,7,100,100,4,1,100,100,7,7,100,100,7,5,100,100,6,1,100,100,6,1
5aecad0e75deca000162634c,63,2,8,16,8,1,6,6,6,7,6,6,4,6,1,1,4,1,1,1,1,1,1,1,1,1,4,5,5,5,5,5,2,5,1,1,3,1,1,1,1,1,1,1,1,1,7,0,0,3,0,4,7,0,0,0,0,0,0,0,2,6,7,6,0,7,1,0,0,1,6,0,3,0,7,7,7,4,1,5,7,1,1,1,1,1,1,1,2,4,7,6,1,7,2,1,1,2,7,1,4,1,1,write a novel,create art,see a doctor,hobby fish,get a puppy,6,7,7,6,7,20 years,20 years,3 weeks,3 months,2 months,2,5,7,7,2,6,7,7,7,7,7,7,7,7,7,food shopping,,,,,9,,,,,,3,,,,,,1,food shopping,walked my dog,read two books,80,61,100,7,7,4,2,7,7,I voted,paid much attention to political news,posted enthusiasm on social media,97,98,64,7,7,3,7,7,2,racial injustics,uptick in corona virus,rittnhouse not being charged in killing 2 people,he refused to help California wildfires,he got corona virus,he  reintroduced redlining,71,81,7,7,0,0,7,7,0,0,0,4,0,0,7,7,50,81,5,0,0,0,7,7
5dd9ebd239bca1962e17e64c,48,2,7,72,5,2,4,4,5,5,5,6,2,5,3,4,4,4,2,4,3,4,4,3,2,3,3,2,3,4,4,4,3,3,3,3,2,3,2,2,3,3,2,2,2,2,3,3,2,1,6,1,6,0,1,0,3,0,0,0,3,5,4,1,3,7,5,0,0,3,0,1,3,3,6,4,4,1,6,1,7,5,3,3,3,1,1,1,1,4,4,4,4,7,6,1,1,4,1,1,4,4,1,lose weight,do more traveling,get more active,do more crafts,get a part time job,5,6,6,3,3,1 year,1 year,1 year,1 month,1 year,3,4,4,4,4,6,6,6,6,6,6,6,6,6,5,,,,,,,,,,,,,,,,,,2,gone to church,my sons birthday,talked to my friends,90,91,92,7,7,7,6,7,7,still counting the votes ,mad people,Trumps legal team lawsuits,19,19,50,6,4,6,4,4,4,Working temp job,Daughter has new boyfriend,Husband dropped from civil lawsuit,Looking over ballot,Working with family on voting quesions,thinking of getting yard signs,82,81,6,6,92,82,7,6,92,92,6,6,60,61,6,5,82,83,6,6,50,50,3,3
5e121701dc79bd8a1a22ca99,50,2,7,95,8,4,6,6,7,6,6,7,4,7,2,1,1,2,2,1,2,1,2,1,1,3,5,4,6,5,5,6,4,6,2,1,1,8,1,1,1,1,1,1,1,4,0,4,4,0,6,0,6,0,,1,0,0,0,0,1,6,6,2,5,7,6,0,0,6,3,4,6,0,1,4,4,1,6,1,5,1,1,1,1,1,1,1,6,6,6,1,5,6,6,1,1,6,5,1,6,1,2,Save for retirement,Spend more time with family,Focus on my religion,Run three days a week,Get more organized,6,7,7,5,5,10 years,2 years,5 years,2 months,1 year,2,6,6,6,5,6,7,7,6,6,4,7,7,6,6,,,,,,,,,,,,,,,,,,1,Wrote letters to state legislation,Wrote to my state governor,Hiked Pinnacle Peak mountain,77,77,98,7,7,6,4,4,6,Arizona election audits have been denied,Supreme Court Judges were assigned states for review,Stop the Steel protests expand across the United States,0,70,93,1,6,7,6,6,5,Horse passed away,took a trip to Sedona,Hiked Pinnacle Peak mountain,Watched the debate,Watched Trump's townhall,watched Biden's townhall,0,0,6,6,94,97,7,7,98,98,6,6,70,58,6,0,46,3,3,0,11,1,0,0
55c43918fdf99b080551e044,32,1,5,50,9,4,5,4,7,5,5,4,5,7,6,4,1,2,1,1,2,1,3,1,1,3,4,4,6,3,3,3,3,6,5,1,1,1,1,1,8,1,3,1,1,3,5,3,1,2,0,0,4,0,0,0,0,0,0,0,3,1,4,3,4,1,0,0,0,4,4,0,4,4,5,3,2,1,1,1,2,1,1,1,1,1,1,1,4,2,3,2,5,1,1,1,1,3,5,1,4,1,3,Own a house,Earn a lot of money,Maintain health,Own a Tesla,Retire early,4,5,4,4,4,5 years,32 years,10 years,2 years,1 year,2,4,5,3,1,4,5,5,4,1,4,4,5,4,1,Learn more redstone in Minecraft,Own a dream home office,Travel more,Build a dream computer,Read more books,7,,8,6,8,6,5,,5,5,5,5,3,I added my first big connection on Linkedin.,I rearranged my desk.,I set up the Christmas tree.,65,63,65,5,4,4,2,2,3,I saw news about how Donald Trump is contesting the results,I saw a lot of Facebook posts about hate still going on between both parties,I saw a lot of YouTube comments saying Joe Biden has no power yet,50,50,50,1,1,1,1,1,1,Started earning more money,Learned to stop dwelling on the past or worrying about the future so much,Built a bunch of technical things in Minecraft and started to understand Redstone,I started to feel more neutral towards Kamala Harris rather than being skeptical,I voted by mail,"I watched a whole 2 seconds of the Presidential Debate, then didn't want to watch it anymore",73,55,5,4,78,54,5,4,82,69,6,4,53,50,3,2,50,50,5,4,50,50,2,1
5d1e2045a37a4d001a1fc2cb,21,1,6,20,4,4,7,7,7,6,7,7,3,7,5,4,1,2,1,3,5,4,2,4,1,8,6,4,5,6,6,6,1,6,4,1,8,1,1,1,8,4,8,8,8,2,2,2,3,0,1,1,0,0,5,0,2,2,0,0,0,2,3,3,2,1,1,0,1,1,2,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,Graduate,Find a job,Stay Healthy,Stay Positive,Feeling good,7,7,7,7,7,2 years,3 years,1 year,5 years,5 years,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,3,,3,3,3,3,5,,5,5,5,5,1,Did School Work,Watched Movies,Read,100,100,100,5,2,4,7,4,4,Read about Politics,Saw the canidadtes,Viewed election results,77,100,100,7,7,7,1,1,1,Started a new semester in college,Praticing Driving,Making money,Watched Movies,Watched Tv shows,Trading,100,100,2,4,82,80,7,7,100,100,7,7,50,50,0,0,50,50,0,0,90,100,5,5
59658491b9153e0001617465,19,2,5,14,5,2,5,6,6,7,6,6,1,6,7,2,1,5,3,2,2,2,2,2,2,1,4,3,4,6,4,5,1,5,6,1,1,4,2,1,1,1,8,1,1,2,7,3,6,4,2,1,7,7,7,7,7,4,7,7,1,1,3,7,4,4,1,2,2,3,5,5,7,3,7,6,4,3,2,2,7,7,7,7,7,4,7,7,2,2,5,4,3,4,2,2,3,4,6,6,7,4,1,Graduate college,Get an internship/job,Buy a house,Have a family,Be happy,7,7,6,7,7,2 years,4 years,4 years,10 years,10 years,1,3,1,1,3,7,6,2,2,4,7,7,7,7,5,Get a good grade on my project ,,,,,9,,,,,,3,,,,,,2,I went to a professional meeting,I went to chapter,I went to class,100,100,50,6,6,5,5,4,4,Biden made a task force,Some results became official ,Trump claimed he won,100,100,0,7,7,1,6,6,5,starting sophomore year,,,volunteering,voting,,60,75,7,7,,,,,,,,,90,100,6,7,88,96,7,7,,,,
59c0782e5364260001dc4740,57,2,6,0,6,1,7,1,7,7,7,7,1,7,7,1,1,1,1,1,1,1,1,1,1,1,6,1,6,6,6,6,1,6,3,1,1,4,1,1,1,1,1,1,1,1,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,7,0,0,7,7,0,0,4,3,0,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,1,1,7,7,1,1,1,1,1,1,1,1,moving,becoming debt free,my own house,finishing school,loosing weight,7,7,7,7,7,2,2,2,20,1,7,1,1,7,7,7,7,7,4,7,7,7,7,7,7,,,,,,,,,,,,,,,,,,1,voted,Black Friday Shopping,online learning with children,100,100,100,7,4,7,7,4,4,Trump won't concede,election has not been certified,Trump filing ridiculous lawsuits,0,0,0,4,4,1,7,7,7,can not travel to visit family,death of family members,corona virus cases going up and down,absentee voting,listening to debates,evaluating candidates,0,0,7,7,0,0,7,7,0,0,7,7,100,100,7,7,100,100,7,7,100,100,7,7
5dfd077e3690bd03bfa91d48,54,1,8,91,9,5,5,7,5,7,7,7,5,7,7,4,1,1,4,1,1,1,1,1,7,4,4,6,4,6,6,6,4,6,6,8,1,1,2,1,1,1,1,1,6,1,7,5,7,0,7,0,0,7,7,1,7,1,7,7,7,7,7,4,6,7,7,7,7,7,0,7,6,0,7,7,7,1,7,1,1,7,7,7,7,7,7,7,7,7,7,2,7,7,7,7,7,7,1,7,7,1,1,lose weight,finacially independant,take care of family,savings,increase sales,7,6,7,5,6,5 years,20 years,30 years,5 years,30 years,5,2,5,4,5,7,5,7,5,6,7,6,7,7,7,,,,,,3,,3,3,3,3,5,,5,5,5,5,1,yard work,house cleaning,my birthday celebration,85,59,100,6,6,7,6,4,7,news cycle,fox news,law suits,38,23,10,5,4,5,3,6,5,hurricane,work from home,did yard work,facebook debates,watched the debate,watched election news,25,59,5,5,89,89,7,7,58,73,5,5,32,41,2,2,45,42,4,4,39,40,2,3
5b6a87d2cda8590001db8e07,40,2,4,1,7,5,5,6,6,5,5,5,1,6,5,2,2,4,3,2,2,3,2,1,2,3,4,5,6,4,4,5,1,5,4,8,1,3,2,8,8,8,8,2,8,3,7,7,5,5,2,7,6,7,7,2,6,5,6,6,1,1,1,5,4,1,1,1,2,5,6,5,6,1,7,6,6,5,4,6,6,7,7,2,6,6,5,7,2,2,1,5,4,2,2,3,3,6,7,6,7,6,2,Get a house,Be happy,Be in good health,,,6,7,6,,,6 years,25 years,1 year,,,1,3,5,,,3,4,5,,,5,6,6,,,Eat healthy,,,,,7,,,,,,3,,,,,,2,Pre Black Friday sales,Cooking,Cleaning my home,64,60,69,5,4,5,3,2,2,Following the news,Election results certification,Trump tweeting,58,88,6,5,7,5,4,6,5,I paid my bills successfully.,I bought workout clothes I needed.,I reduced the amount of spam mail I get.,I received a mail in ballot.,I watched TV coverage about the election.,I read social media opinions on what is going on.,83,93,6,6,75,71,6,5,90,89,6,6,90,90,7,7,61,55,5,4,62,41,5,3
5d2a7c01b866ef0015b8e0a1,54,2,6,62,6,1,5,5,7,4,6,7,2,7,3,4,1,3,1,1,1,1,2,1,1,1,4,4,6,4,6,6,8,6,3,3,1,8,1,1,1,1,8,1,1,1,7,4,5,5,7,7,5,7,7,7,7,7,7,7,5,5,7,5,4,7,5,7,7,2,7,7,5,4,7,4,5,6,7,7,6,7,7,7,7,7,7,7,5,4,7,5,4,7,5,7,7,4,7,5,4,4,1,Small amount of weight loss,Eat better.,Start  low impact exercise .,Become more financially secure.,Overcome procrastination.,5,6,5,7,4,6 months,past year,past year,4 months,Multiple years,4,5,3,4,2,5,4,3,4,2,5,4,4,4,3,,,,,,,,,,,,,,,,,,1,Shopping for groceries,Online working,Reading more political news.,74,81,22,7,7,3,7,7,7,Trump rally in D.C.,Voting fraud allegations.,Less reliable news reports from major networks.,95,0,0,6,6,6,4,6,6,Received stimulis payment.,Less online work available in the last 3 months.,Wearing a mask & socail distancing.,Watching debates.,Becoming more politically knowledgable.,Having political discussions with spouse/family & friends.,100,100,7,7,9,10,7,7,66,76,7,7,59,61,6,2,50,32,4,4,50,39,3,2
5ddd92855daaa6d095854780,36,1,6,50,6,6,6,7,6,6,5,6,3,6,3,2,1,1,6,4,4,4,2,4,2,5,5,5,5,5,4,5,8,5,2,1,1,1,5,3,4,1,8,8,8,1,0,4,6,0,0,0,7,7,6,5,4,2,7,7,4,5,4,6,5,4,0,0,0,4,6,2,7,0,1,4,6,1,1,1,7,7,6,5,5,3,6,7,4,5,4,7,6,4,1,1,1,4,5,3,7,1,1,Build a homestead,Create a business,Build or buy a house,Learn more about permaculture,Prepare for the next spring planting.,7,7,7,5,4,10 years,10 years,10 years,5 years,2 months,4,5,4,6,7,5,7,6,7,7,5,7,7,7,7,,,,,,,,,,,,,,,,,,1,Prepared a big dinner for my parents,Put up fencing,Put up christmas lights,74,85,96,5,7,4,2,6,1,Watching Giuliani make public addresses about the election as his hair dye smudged across his face.,Trump campaign booking a 4 seasons lawnscape company to make announcement instead of the hotel..,Trump declaring victory multiple times as more votes have gone to Biden.,93,52,7,2,2,6,5,4,7,Started exercising more,Stored food,Harvested garden,Discussed with family,Followed news headlines,Listened to podcast speaking about election,92,100,6,6,92,67,6,5,96,98,7,7,50,50,1,0,36,29,1,1,50,50,1,0
59296fb2e8a7ff000163f033,36,1,8,61,6,6,6,6,6,5,6,6,6,6,6,2,2,2,2,2,2,2,2,2,2,5,5,5,5,4,5,5,5,5,5,8,8,8,8,8,8,8,8,8,8,1,5,5,4,4,2,1,5,4,4,2,2,2,3,4,3,2,0,4,3,2,2,5,5,3,2,2,2,2,4,3,3,5,2,2,5,4,4,2,2,2,3,3,4,2,2,4,4,2,2,6,6,6,3,2,2,2,1,babies,money,health,happiness,time,6,6,6,6,6,2yrs,10yrs,forever,forever,forever,4,4,6,6,6,6,6,6,6,6,6,6,6,6,6,figure out thanksgiving,,,,,6,,,,,,3,,,,,,1,attended alt day for thanksgiving,started trying for babies,went to my moms,83,83,84,5,6,5,5,6,5,trump didnt step down,bidenw as elected,corona lockdowns are more severe,18,50,18,4,4,5,6,6,6,got drunk,sprained my ankle,went to the lake,argued over politics,listened to politics,turned off the tv,82,84,3,3,31,33,3,3,79,80,3,3,37,33,2,3,50,50,2,2,50,50,1,1
5dd3d082ed36493b905e87dc,67,2,6,31,7,1,6,4,7,6,5,5,2,7,4,3,1,2,3,2,2,2,2,1,1,1,6,2,6,5,4,5,8,6,3,8,1,8,8,8,8,8,8,1,1,1,1,1,6,2,1,2,4,7,6,5,6,4,6,6,6,3,1,6,2,2,1,1,5,1,4,1,1,1,1,1,6,6,1,1,6,7,7,5,6,6,6,7,5,2,1,6,1,1,1,5,4,1,4,1,1,1,1,prepare to start a bookkeeping business,prepare the house for Christmas,,,,5,5,,,,2 days,1 day,,,,5,7,,,,6,7,,,,6,7,,,,catch up on bookkeeping,,,,,8,,,,,,3,,,,,,3,caught a bad cold,argued with my husband,planned Thanksgiving dinner,19,17,74,2,2,4,1,1,2,final results of the election,rejection of court cases,Rudy Guiliana's silly press conference,92,90,4,7,6,2,7,6,1,remodeled downstairs bathroom,friends visited from Marquette,dental work,voted,watched news on CNN website,researched who to vote for,79,80,6,5,62,57,2,1,61,71,6,6,61,64,6,6,70,71,5,5,60,60,5,5
5de5dba9ff87c15699804260,64,1,6,19,10,5,6,7,6,6,7,7,3,6,4,3,1,2,2,5,2,3,3,2,1,4,5,6,5,5,6,6,2,5,3,8,1,8,8,3,8,8,8,8,1,2,1,0,0,1,0,2,5,0,0,0,0,0,0,0,0,2,0,1,0,1,2,0,0,0,6,3,4,3,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,4,1,2,1,2,2,1,1,1,6,2,3,3,2,To be more accepting of others beliefs.,To spend less time focusing on things I can't change.,To be more focused on moving forward with what needs to be done.,To get more restful sleep.,To allow myself to paint again.,6,6,7,7,7,3 years,6 months,9 months,2 years,1 year,6,5,7,6,7,6,5,6,6,7,6,5,6,6,7,Educate myself on investments.,Find a way to make up for lost income.,Prepare the house for winter.,Get more chores done.,Investigate Medicaid.,9,,9,9,9,9,3,,4,3,3,4,3,My aunt and 2 cousins became infected with Covid-19.,Our well has run out of water repeatedly due to an extended drought.,We unpacked our cars after not having to evacuate because of wildfires.,0,0,100,7,7,5,7,7,6,trump is trying to undermine the election.,Joe Biden is moving forward with his transition work despite no cooperation the the trump administration.,Georgia finished their recount and Biden remains the winner.,0,100,100,5,7,7,5,7,7,More wildfires have broken out in our area.,My health has deteriorated.,I'm producing some music with my cousin (remotely).,My stress levels are much higher.,I'm concerned that the election will not be fair.,I'm worried more people with get infected with the virus when trying to vote in person.,0,0,7,7,0,0,7,7,100,100,5,5,0,0,5,5,0,60,7,7,0,50,7,4
